TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX014246,AC00292,22.25,16-12-2024 00:00:00,Debit,Las Vegas,D000363,55.154.161.250,M090,Branch,63,Retired,166,1,5958.75
TX014247,AC00101,52.71,24-10-2022 00:00:00,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27
TX014248,AC00166,415.12,17-04-2024 00:00:00,Debit,Houston,D000102,155.37.19.43,M019,ATM,63,Retired,77,1,7863.6
TX014249,AC00470,486.79,29-09-2020 00:00:00,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,69,Doctor,124,2,12991.03
TX014250,AC00032,42.43,08-10-2020 00:00:00,Debit,Albuquerque,D000515,149.84.108.18,M073,Online,27,Student,86,1,1806.68
TX014251,AC00277,113.96,17-04-2021 00:00:00,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34
TX014252,AC00270,196.88,03-03-2021 00:00:00,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66
TX014253,AC00422,81.46,23-08-2023 00:00:00,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81
TX014254,AC00474,778.72,28-10-2023 00:00:00,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55
TX014255,AC00095,364.61,07-05-2023 00:00:00,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198.0
TX014256,AC00286,45.43,26-09-2021 00:00:00,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81
TX014257,AC00207,225.48,18-06-2023 00:00:00,Credit,Raleigh,D000311,194.29.57.163,M050,Online,71,Retired,217,1,5549.2
TX014258,AC00130,192.77,18-09-2020 00:00:00,Debit,Chicago,D000413,198.24.183.157,M083,Online,24,Student,79,1,1331.3
TX014259,AC00441,247.8,02-11-2022 00:00:00,Debit,Miami,D000046,55.154.161.250,M029,ATM,23,Student,158,5,673.35
TX014260,AC00414,417.66,05-12-2020 00:00:00,Debit,Louisville,D000124,189.183.50.147,M086,Branch,26,Student,55,1,1778.75
TX014261,AC00332,213.98,17-06-2020 00:00:00,Debit,Louisville,D000476,35.67.21.23,M073,Branch,63,Doctor,11,1,6095.5
TX014262,AC00208,214.91,29-12-2020 00:00:00,Debit,Louisville,D000603,199.103.32.145,M043,ATM,46,Doctor,144,1,6101.15
TX014263,AC00236,191.05,31-08-2020 00:00:00,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,48,Engineer,194,1,2679.91
TX014264,AC00110,236.03,13-11-2022 00:00:00,Credit,Jacksonville,D000295,152.140.239.181,M046,Online,26,Student,280,1,6537.62
TX014265,AC00101,79.77,11-04-2023 00:00:00,Credit,San Jose,D000476,35.246.53.10,M033,Online,52,Retired,292,1,6870.84
TX014266,AC00462,19.48,24-08-2023 00:00:00,Debit,San Diego,D000416,21.97.154.92,M061,Online,63,Doctor,91,1,1048.18
TX014267,AC00185,172.75,21-08-2022 00:00:00,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,63,Retired,111,1,6953.8
TX014268,AC00399,272.22,21-01-2021 00:00:00,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04
TX014269,AC00177,710.64,15-02-2020 00:00:00,Debit,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07
TX014270,AC00306,455.43,10-04-2024 00:00:00,Debit,Fresno,D000200,203.245.215.62,M095,Online,69,Retired,152,1,4710.04
TX014271,AC00369,722.3,24-11-2025 00:00:00,Credit,Los Angeles,D000317,89.237.88.251,M036,ATM,22,Student,252,1,1404.06
TX014272,AC00340,325.95,07-09-2021 00:00:00,Debit,Seattle,D000365,94.37.250.128,M086,ATM,29,Doctor,221,4,11826.52
TX014273,AC00170,176.77,24-03-2021 00:00:00,Debit,San Francisco,D000172,55.154.161.250,M084,ATM,57,Retired,171,1,6324.09
TX014274,AC00164,98.78,13-11-2021 00:00:00,Debit,Los Angeles,D000040,190.92.63.219,M064,Branch,31,Engineer,169,1,337.62
TX014275,AC00400,358.34,14-04-2021 00:00:00,Credit,Chicago,D000561,166.79.195.157,M025,Online,25,Student,272,1,1400.04
TX014276,AC00187,325.36,04-05-2021 00:00:00,Debit,Fresno,D000305,98.39.212.221,M011,Branch,52,Doctor,45,1,5237.36
TX014277,AC00173,230.37,20-12-2022 00:00:00,Debit,Houston,D000266,46.150.175.171,M017,ATM,52,Doctor,93,1,8475.47
TX014278,AC00065,128.05,17-09-2024 00:00:00,Debit,Jacksonville,D000259,113.134.242.82,M020,Online,79,Retired,228,1,5055.99
TX014279,AC00215,120.47,10-04-2024 00:00:00,Credit,Boston,D000225,147.119.62.178,M073,Branch,51,Doctor,116,1,11351.64
TX014280,AC00218,470.16,04-10-2025 00:00:00,Credit,Las Vegas,D000210,49.31.186.82,M078,Branch,51,Doctor,159,1,10238.82
TX014281,AC00069,189.26,22-02-2022 00:00:00,Credit,Indianapolis,D000500,92.214.76.157,M020,Branch,67,Retired,291,1,2796.24
TX014282,AC00481,5.21,15-12-2022 00:00:00,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68
TX014283,AC00356,252.65,13-04-2022 00:00:00,Debit,Baltimore,D000601,105.87.212.115,M064,ATM,27,Student,206,1,267.53
TX014284,AC00063,4.21,02-04-2020 00:00:00,Debit,Philadelphia,D000441,188.225.207.71,M084,ATM,26,Student,63,1,1429.61
TX014285,AC00183,579.52,01-05-2022 00:00:00,Debit,Indianapolis,D000304,150.83.4.238,M018,ATM,51,Retired,278,1,5183.5
TX014286,AC00291,371.77,25-07-2021 00:00:00,Credit,San Diego,D000504,39.129.125.110,M068,Online,31,Engineer,143,1,9933.56
TX014287,AC00433,275.57,15-11-2022 00:00:00,Debit,Sacramento,D000255,16.94.155.46,M026,Online,40,Engineer,45,1,2290.1
TX014288,AC00185,171.07,12-12-2020 00:00:00,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,63,Retired,111,1,6953.8
TX014289,AC00471,438.16,13-06-2024 00:00:00,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14
TX014290,AC00002,268.52,21-01-2025 00:00:00,Debit,Dallas,D000285,7.146.35.122,M087,Branch,79,Retired,227,2,4175.02
TX014291,AC00154,8.3,07-10-2025 00:00:00,Debit,Boston,D000063,40.45.69.120,M090,ATM,36,Engineer,273,1,2240.49
TX014292,AC00054,174.54,04-07-2020 00:00:00,Debit,Tucson,D000504,93.52.44.101,M082,Online,24,Student,119,1,409.26
TX014293,AC00222,922.33,14-09-2020 00:00:00,Debit,Seattle,D000563,106.244.1.47,M026,Online,68,Doctor,139,1,7006.46
TX014294,AC00487,10.91,19-10-2025 00:00:00,Debit,Memphis,D000054,210.98.198.143,M004,ATM,24,Student,86,1,666.42
TX014295,AC00339,66.39,02-02-2025 00:00:00,Debit,Denver,D000076,18.72.115.111,M062,ATM,74,Retired,230,1,1351.24
TX014296,AC00372,860.82,14-07-2023 00:00:00,Debit,Virginia Beach,D000096,156.134.123.253,M043,Online,61,Retired,63,1,1731.89
TX014297,AC00162,53.84,05-12-2021 00:00:00,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61
TX014298,AC00020,862.75,08-02-2023 00:00:00,Debit,Phoenix,D000309,87.50.72.69,M093,Branch,28,Student,16,1,9951.68
TX014299,AC00197,302.93,20-03-2023 00:00:00,Credit,Washington,D000264,155.140.33.42,M037,Branch,21,Student,60,1,1167.25
TX014300,AC00295,232.99,31-01-2025 00:00:00,Debit,Albuquerque,D000038,23.255.214.209,M038,Online,28,Student,52,1,7835.4
TX014301,AC00390,90.81,06-03-2023 00:00:00,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92
TX014302,AC00083,1601.3,01-03-2020 00:00:00,Debit,San Diego,D000319,91.204.200.167,M078,Online,18,Student,62,4,859.86
TX014303,AC00349,23.81,13-03-2024 00:00:00,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54
TX014304,AC00297,102.29,30-08-2024 00:00:00,Debit,Portland,D000401,216.151.64.40,M076,Branch,35,Doctor,111,1,9088.36
TX014305,AC00391,8.31,15-10-2021 00:00:00,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,76,Retired,91,1,3621.98
TX014306,AC00032,574.64,12-09-2020 00:00:00,Debit,Tucson,D000032,147.114.91.132,M093,Branch,57,Engineer,135,1,7310.83
TX014307,AC00247,165.49,07-11-2020 00:00:00,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3
TX014308,AC00297,130.13,16-01-2025 00:00:00,Credit,Virginia Beach,D000376,34.169.232.37,M026,Branch,31,Engineer,47,1,8630.99
TX014309,AC00152,587.99,08-09-2022 00:00:00,Debit,Tucson,D000614,69.160.14.157,M098,ATM,61,Retired,157,1,3279.12
TX014310,AC00325,595.24,05-03-2023 00:00:00,Credit,Philadelphia,D000548,125.225.212.244,M001,Branch,56,Engineer,104,1,8458.29
TX014311,AC00204,378.26,06-10-2025 00:00:00,Debit,Seattle,D000422,44.197.126.59,M067,Online,24,Student,68,1,289.71
TX014312,AC00111,77.77,13-05-2020 00:00:00,Debit,Houston,D000242,205.69.66.135,M028,Online,41,Engineer,103,1,7192.45
TX014313,AC00242,189.37,27-03-2021 00:00:00,Credit,Nashville,D000098,145.246.171.225,M003,Branch,42,Engineer,186,1,2585.07
TX014314,AC00073,32.3,31-12-2024 00:00:00,Debit,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25
TX014315,AC00087,156.71,29-03-2023 00:00:00,Debit,Miami,D000549,190.251.45.32,M083,Online,46,Engineer,75,1,8045.77
TX014316,AC00290,94.74,29-02-2020 00:00:00,Debit,Philadelphia,D000430,190.251.45.32,M011,Online,51,Engineer,97,1,2791.2
TX014317,AC00058,195.51,20-03-2024 00:00:00,Debit,Seattle,D000073,187.199.178.27,M005,Branch,31,Engineer,36,1,7001.25
TX014318,AC00375,326.44,30-10-2020 00:00:00,Debit,Dallas,D000389,145.76.10.8,M026,ATM,69,Doctor,88,1,13777.1
TX014319,AC00301,814.04,10-09-2024 00:00:00,Credit,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65
TX014320,AC00495,23.42,14-10-2024 00:00:00,Debit,Raleigh,D000108,16.250.113.156,M051,Branch,54,Engineer,110,1,6659.12
TX014321,AC00218,165.01,12-12-2024 00:00:00,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12
TX014322,AC00272,792.33,15-10-2022 00:00:00,Debit,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47
TX014323,AC00448,56.28,10-08-2021 00:00:00,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06
TX014324,AC00231,286.89,16-04-2025 00:00:00,Debit,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5
TX014325,AC00445,614.6,09-05-2023 00:00:00,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88
TX014326,AC00063,4.25,24-10-2023 00:00:00,Debit,Philadelphia,D000441,188.225.207.71,M084,ATM,26,Student,63,1,1429.61
TX014327,AC00024,85.35,26-10-2020 00:00:00,Debit,San Jose,D000618,201.113.165.203,M018,ATM,37,Engineer,70,1,4735.61
TX014328,AC00448,27.77,28-09-2023 00:00:00,Credit,Fort Worth,D000463,116.43.88.219,M015,ATM,54,Retired,26,1,3679.64
TX014329,AC00488,310.17,25-06-2023 00:00:00,Credit,Nashville,D000260,136.250.159.93,M032,Online,62,Retired,90,1,2637.55
TX014330,AC00174,359.5,02-10-2021 00:00:00,Credit,New York,D000311,198.24.183.157,M046,Branch,52,Retired,109,5,1822.34
TX014331,AC00499,793.82,07-08-2024 00:00:00,Debit,Phoenix,D000189,217.233.219.196,M002,Branch,25,Student,216,1,6012.67
TX014332,AC00381,25.14,20-10-2020 00:00:00,Debit,Memphis,D000412,6.204.110.7,M062,Branch,32,Engineer,89,1,9968.49
TX014333,AC00014,636.87,25-04-2024 00:00:00,Debit,Atlanta,D000248,175.166.115.182,M073,ATM,64,Doctor,93,1,1035.86
TX014334,AC00383,39.52,07-10-2025 00:00:00,Debit,Los Angeles,D000669,211.42.9.0,M100,Online,27,Engineer,50,1,731.52
TX014335,AC00365,246.88,28-05-2023 00:00:00,Credit,San Francisco,D000357,92.214.76.157,M002,Branch,45,Doctor,50,1,14815.87
TX014336,AC00481,5.37,17-08-2020 00:00:00,Credit,San Francisco,D000121,62.27.235.199,M008,Online,32,Doctor,132,1,12896.68
TX014337,AC00236,358.78,27-04-2023 00:00:00,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76
TX014338,AC00061,25.86,05-03-2023 00:00:00,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61
TX014339,AC00391,124.22,25-04-2023 00:00:00,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54
TX014340,AC00394,133.49,20-08-2021 00:00:00,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22
TX014341,AC00014,10.13,04-10-2023 00:00:00,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32
TX014342,AC00075,217.61,01-08-2021 00:00:00,Debit,Dallas,D000095,198.73.211.114,M091,Branch,77,Retired,178,1,7932.41
TX014343,AC00197,302.33,07-05-2023 00:00:00,Credit,Washington,D000264,155.140.33.42,M037,Branch,21,Student,60,1,1167.25
TX014344,AC00064,181.97,27-07-2023 00:00:00,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29
TX014345,AC00445,724.16,16-11-2023 00:00:00,Debit,Washington,D000641,112.56.160.202,M071,Branch,58,Engineer,54,1,5211.88
TX014346,AC00110,316.78,15-10-2024 00:00:00,Debit,Tucson,D000444,7.28.148.225,M088,Online,73,Retired,81,1,6501.56
TX014347,AC00420,1016.24,18-04-2025 00:00:00,Debit,Albuquerque,D000100,175.230.206.232,M046,ATM,20,Student,104,1,9427.06
TX014348,AC00422,239.46,30-08-2024 00:00:00,Debit,Phoenix,D000424,105.87.212.115,M060,Branch,51,Retired,175,1,6173.23
TX014349,AC00130,743.45,10-10-2024 00:00:00,Credit,Omaha,D000228,155.140.33.42,M024,ATM,22,Student,96,1,387.02
TX014350,AC00016,74.76,19-03-2025 00:00:00,Debit,Baltimore,D000397,184.146.10.88,M060,Branch,28,Student,31,1,164.12
TX014351,AC00444,83.66,15-06-2021 00:00:00,Debit,Milwaukee,D000466,185.23.87.107,M014,Branch,26,Student,46,1,290.59
TX014352,AC00487,85.3,04-10-2021 00:00:00,Debit,Kansas City,D000332,45.64.74.86,M019,ATM,62,Retired,27,1,6095.65
TX014353,AC00499,230.16,14-03-2023 00:00:00,Debit,Jacksonville,D000442,111.226.226.202,M032,ATM,60,Doctor,147,1,883.72
TX014354,AC00066,360.1,17-10-2022 00:00:00,Debit,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55
TX014355,AC00114,274.4,19-03-2024 00:00:00,Credit,Boston,D000602,16.128.130.153,M097,Branch,30,Engineer,60,1,8517.95
TX014356,AC00236,0.31,21-01-2020 00:00:00,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58
TX014357,AC00122,11.13,31-10-2020 00:00:00,Debit,Austin,D000371,77.208.193.198,M070,Online,42,Doctor,42,1,7879.66
TX014358,AC00117,59.58,25-06-2024 00:00:00,Debit,Tucson,D000197,173.135.78.201,M009,ATM,19,Student,117,1,241.79
TX014359,AC00237,174.02,06-12-2024 00:00:00,Debit,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73
TX014360,AC00235,107.27,24-10-2021 00:00:00,Debit,Austin,D000606,59.208.79.116,M037,Online,67,Retired,144,1,7517.5
TX014361,AC00051,297.13,12-11-2021 00:00:00,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27
TX014362,AC00280,437.6,15-05-2023 00:00:00,Debit,Mesa,D000013,147.234.20.46,M062,ATM,57,Doctor,107,1,12995.7
TX014363,AC00327,492.02,11-11-2022 00:00:00,Debit,Baltimore,D000474,28.149.72.129,M039,Branch,39,Engineer,111,1,2232.84
TX014364,AC00262,402.36,06-01-2021 00:00:00,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77
TX014365,AC00002,60.97,02-01-2023 00:00:00,Debit,Los Angeles,D000152,116.44.12.250,M040,Branch,71,Retired,38,1,5750.89
TX014366,AC00362,298.43,01-12-2024 00:00:00,Debit,Las Vegas,D000657,57.166.147.242,M059,Online,68,Doctor,147,1,12958.65
TX014367,AC00320,325.26,18-05-2024 00:00:00,Debit,Colorado Springs,D000420,113.115.81.178,M069,ATM,70,Doctor,115,1,9038.63
TX014368,AC00441,83.57,26-11-2024 00:00:00,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71
TX014369,AC00067,203.06,12-11-2023 00:00:00,Debit,Denver,D000381,125.89.163.224,M014,ATM,19,Student,40,1,1938.01
TX014370,AC00254,156.56,07-04-2025 00:00:00,Debit,Jacksonville,D000574,1.198.76.182,M084,ATM,26,Student,84,1,587.12
TX014371,AC00397,17.17,01-07-2021 00:00:00,Debit,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52
TX014372,AC00297,70.16,10-04-2020 00:00:00,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1
TX014373,AC00332,101.83,06-09-2020 00:00:00,Debit,Denver,D000684,119.163.214.161,M085,Branch,69,Retired,166,1,3564.8
TX014374,AC00495,198.44,15-12-2025 00:00:00,Debit,Seattle,D000603,142.160.124.244,M084,Branch,22,Student,31,1,1817.65
TX014375,AC00438,126.23,05-11-2023 00:00:00,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,13566.58
TX014376,AC00055,392.66,27-06-2021 00:00:00,Debit,New York,D000453,207.157.126.125,M019,Branch,46,Doctor,128,1,6863.06
TX014377,AC00431,63.17,15-02-2025 00:00:00,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18
TX014378,AC00392,464.21,09-11-2021 00:00:00,Credit,Mesa,D000032,210.98.198.143,M057,Branch,24,Student,111,1,1620.02
TX014379,AC00204,188.13,02-08-2023 00:00:00,Debit,Denver,D000180,141.201.46.191,M012,Branch,58,Doctor,268,1,1156.67
TX014380,AC00475,21.42,30-06-2021 00:00:00,Debit,Charlotte,D000529,170.54.231.239,M016,Branch,64,Retired,122,1,1061.69
TX014381,AC00106,169.59,26-07-2020 00:00:00,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16
TX014382,AC00144,492.55,09-08-2021 00:00:00,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28
TX014383,AC00220,1345.61,15-05-2021 00:00:00,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,6601.5
TX014384,AC00213,122.65,26-04-2023 00:00:00,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68
TX014385,AC00149,333.49,15-02-2020 00:00:00,Debit,Colorado Springs,D000216,16.250.113.156,M043,Online,63,Doctor,121,4,9938.2
TX014386,AC00005,369.73,09-06-2021 00:00:00,Debit,Washington,D000677,110.150.1.201,M002,Branch,35,Doctor,144,1,8557.32
TX014387,AC00425,269.51,29-05-2023 00:00:00,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9
TX014388,AC00398,287.15,13-05-2022 00:00:00,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,28,Student,93,1,167.72
TX014389,AC00297,70.53,25-10-2023 00:00:00,Debit,Seattle,D000509,51.196.87.214,M047,ATM,39,Doctor,85,1,871.1
TX014390,AC00162,55.56,08-12-2023 00:00:00,Debit,El Paso,D000525,215.97.143.157,M037,ATM,35,Doctor,95,1,932.61
TX014391,AC00455,101.38,17-10-2025 00:00:00,Debit,Colorado Springs,D000696,171.150.178.172,M015,Online,45,Engineer,87,1,6169.71
TX014392,AC00019,122.58,06-01-2025 00:00:00,Debit,Mesa,D000235,215.97.143.157,M009,Online,19,Student,56,1,1122.35
TX014393,AC00337,947.2,15-05-2021 00:00:00,Debit,Columbus,D000636,61.95.76.233,M080,ATM,60,Engineer,139,1,4954.37
TX014394,AC00110,79.5,27-02-2024 00:00:00,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92
TX014395,AC00482,149.1,06-10-2023 00:00:00,Credit,Tucson,D000055,8.244.162.185,M015,ATM,38,Engineer,269,1,6972.5
TX014396,AC00498,609.91,26-07-2023 00:00:00,Debit,Detroit,D000665,94.227.164.192,M044,Online,60,Engineer,114,1,3927.69
TX014397,AC00279,49.59,17-10-2024 00:00:00,Debit,Indianapolis,D000582,110.247.153.70,M047,Branch,32,Doctor,164,1,6980.98
TX014398,AC00075,75.44,19-11-2020 00:00:00,Debit,San Francisco,D000128,66.226.179.193,M090,Branch,20,Student,172,1,1309.85
TX014399,AC00403,22.96,02-04-2022 00:00:00,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,3634.76
TX014400,AC00078,1110.99,23-11-2024 00:00:00,Credit,Phoenix,D000022,40.45.69.120,M054,Online,52,Doctor,40,1,836.69
TX014401,AC00114,1064.19,09-05-2025 00:00:00,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85
TX014402,AC00101,156.3,22-03-2020 00:00:00,Credit,Houston,D000386,148.25.159.90,M065,Branch,59,Doctor,99,1,12970.21
TX014403,AC00401,452.57,30-10-2022 00:00:00,Debit,Chicago,D000297,197.162.55.147,M051,Branch,74,Retired,90,1,4673.28
TX014404,AC00476,497.12,02-08-2021 00:00:00,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23
TX014405,AC00131,272.69,03-01-2021 00:00:00,Debit,Portland,D000127,191.25.177.160,M087,Online,27,Student,36,1,160.83
TX014406,AC00471,119.2,05-05-2020 00:00:00,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,52,Engineer,243,1,7365.28
TX014407,AC00237,867.56,25-03-2023 00:00:00,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16
TX014408,AC00286,48.09,03-01-2024 00:00:00,Credit,Memphis,D000031,188.225.207.71,M034,Online,73,Retired,160,1,6659.81
TX014409,AC00063,39.58,10-03-2023 00:00:00,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51
TX014410,AC00179,225.29,18-03-2022 00:00:00,Credit,Fort Worth,D000203,198.73.211.114,M087,Branch,73,Retired,100,1,2012.24
TX014411,AC00058,323.11,17-08-2024 00:00:00,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75
TX014412,AC00076,363.0,30-11-2023 00:00:00,Credit,Portland,D000069,40.244.94.218,M080,Online,21,Student,92,1,1560.45
TX014413,AC00448,56.26,14-06-2025 00:00:00,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06
TX014414,AC00436,76.02,30-01-2022 00:00:00,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11
TX014415,AC00337,879.19,07-06-2021 00:00:00,Debit,Sacramento,D000057,66.255.7.16,M093,ATM,25,Student,29,1,261.97
TX014416,AC00068,248.84,25-09-2022 00:00:00,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26,Student,100,1,914.28
TX014417,AC00233,255.8,16-01-2023 00:00:00,Debit,Columbus,D000443,195.164.171.146,M063,Branch,30,Doctor,55,1,12385.05
TX014418,AC00500,128.32,30-09-2022 00:00:00,Credit,San Jose,D000179,37.143.57.20,M070,ATM,23,Student,124,1,620.28
TX014419,AC00188,186.08,29-12-2024 00:00:00,Debit,Mesa,D000218,199.59.68.207,M028,Online,40,Doctor,173,1,11666.18
TX014420,AC00326,6.15,09-04-2020 00:00:00,Debit,Columbus,D000539,210.160.90.52,M017,Branch,80,Retired,283,5,7697.68
TX014421,AC00363,564.77,02-03-2023 00:00:00,Debit,Denver,D000697,113.201.172.36,M010,ATM,74,Retired,76,1,3254.56
TX014422,AC00145,224.19,01-08-2022 00:00:00,Debit,Chicago,D000172,216.32.4.105,M025,ATM,19,Student,45,1,1404.53
TX014423,AC00297,420.4,07-04-2021 00:00:00,Debit,Mesa,D000698,158.129.49.240,M060,Branch,32,Doctor,74,1,7253.22
TX014424,AC00316,22.99,06-11-2023 00:00:00,Debit,Kansas City,D000488,165.114.224.47,M052,Online,53,Engineer,112,1,4438.03
TX014425,AC00251,1021.65,22-10-2024 00:00:00,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47
TX014426,AC00165,43.93,11-04-2023 00:00:00,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77
TX014427,AC00093,853.81,05-07-2020 00:00:00,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21
TX014428,AC00378,874.9,14-06-2020 00:00:00,Debit,Milwaukee,D000625,146.53.16.47,M040,Online,45,Doctor,234,1,602.36
TX014429,AC00423,249.67,13-07-2022 00:00:00,Debit,Portland,D000616,130.29.230.16,M001,ATM,75,Retired,222,1,2760.37
TX014430,AC00232,99.08,04-01-2024 00:00:00,Debit,Phoenix,D000446,198.39.35.23,M042,Branch,57,Doctor,57,1,11088.95
TX014431,AC00319,240.54,18-11-2021 00:00:00,Debit,Memphis,D000057,8.243.4.138,M046,ATM,45,Engineer,60,1,1338.95
TX014432,AC00130,182.5,08-11-2021 00:00:00,Debit,Chicago,D000413,198.24.183.157,M083,Online,24,Student,79,1,1331.3
